OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
20062,PILOT TRAVEL CENTERS #298,"I-80, EXIT 256 & SR-93",Drums,PA,200,3.97566666
20066,KWIK FILL #228,"I-90, EXIT 45 & US-20",North East,PA,240,4.089
20070,ONVO TRAVEL PLAZA - PROMISED LAND,"I-84, EXIT 26 & SR-390",Tafton,PA,200,3.54566666
20072,PILOT TRAVEL CENTERS #310,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333
20079,PETRO KINGSTON SPRINGS #349,"I-40, EXIT 188",Kingston Springs,TN,460,3.23233333
20082,GOLDEN EXPRESS TRUCK STOP,US-287/US-81 & CR-1595,Alvord,TX,637,3.049
20083,FLYING J TRAVEL PLAZA #724,"I-10, EXIT 0",Anthony                                 ,TX,640,3.459
20086,LOVES TRAVEL STOP #609,"I-35, EXIT 471 & US-77",Denton,TX,630,3.24733333
20105,CEFCO #1050,"I-30, EXIT 146 & US-37",Mount Vernon,TX,723,2.94233333
20108,TEX-BEST #501,"I-37, EXIT 125",Elmendorf                               ,TX,740,2.949
20109,PILOT TRAVEL CENTERS #306,"I-10, EXIT 582",San Antonio                             ,TX,740,3.214
20114,CROSSROADS,"I-10, EXIT 829 & SR-124",Winnie                                  ,TX,610,4.249
20118,KWIK TRIP #648,"I-94, EXIT 116 & SR-54",Black River Falls,WI,395,3.23733333
20119,FREMONT CITGO,US-10 & SR-110,Fremont,WI,444,3.399
20121,GO MART FOOD STORE #50,"I-77/I-64, EXIT 44 & SR-3",Beckley,WV,44,3.599
20129,FLYING J #848- ROAD KING TRUCK,"HIGHWAY 2, EXIT 251",Calgary,AB,50,4.39722401
20129,FLYING J #848- ROAD KING TRUCK,"HIGHWAY 2, EXIT 251",Calgary,AB,50,4.39948962
20129,FLYING J #848- ROAD KING TRUCK,"HIGHWAY 2, EXIT 251",Calgary,AB,50,4.40695023
20129,FLYING J #848- ROAD KING TRUCK,"HIGHWAY 2, EXIT 251",Calgary,AB,50,4.39625375
20129,FLYING J #848- ROAD KING TRUCK,"HIGHWAY 2, EXIT 251",Calgary,AB,50,4.40630048
20129,FLYING J #848- ROAD KING TRUCK,"HIGHWAY 2, EXIT 251",Calgary,AB,50,4.3981947
44228,I-69 TRUCKSTOP TRAVEL CENTER,"I-69, EXIT 184 & SR-19",Memphis,MI,342,3.599
44228,I-69 TRUCKSTOP TRAVEL CENTER,"I-69, EXIT 184 & SR-19",Memphis,MI,342,3.499
44228,I-69 TRUCKSTOP TRAVEL CENTER,"I-69, EXIT 184 & SR-19",Memphis,MI,342,3.549
52040,REBEL TRUCK STOP,"I-5, EXIT 27",Kalama,WA,935,4.499
52048,PILOT TRAVEL CENTERS #302,"I-10, EXIT 13 & CR-30",Theodore,AL,715,3.199
52048,PILOT TRAVEL CENTER #302,"I-10, EXIT 13 & CR-30",Theodore,AL,715,3.159
52052,EXPRESSWAY MOBIL,US-63 & US-167,El Dorado,AR,635,3.599
52065,76 DBA ONE9 #1415,"I-75, EXIT 49",Lake Panasoffkee,FL,225,3.17233333
52067,PETRO STOPPING CENTER #322,"I-285, EXIT 12",Atlanta,GA,18,3.44566666
52070,FRIENDLY EXPRESS #31,US-1 & US-301,Folkston,GA,75,3.099
52081,MCCLURE OIL #9,US-31 & SR-18,Kokomo,IN,375,3.839
52085,RUSSELL 24/7,"I-70, EXIT 184",Russell,KS,357,3.00733333
52088,CASEYS #4459,"I-64, EXIT 265",Mayfield,KY,490,3.249
52089,SHELL,US-84 & SR-28,Jonesville,LA,719,3.399
52090,SHOP A LOTT #10,"I-49, EXIT 138 & SR-6",Natchitoches                            ,LA,766,3.12566666
52099,BEACON & BRIDGE #7,"I-75, EXIT 126",Mount Morris,MI,342,3.379
52103,SPRINT MART #27,US-45 & US-72,Corinth,MS,435,3.05566666
52104,BLUE SKY #734,SR-1,Saltillo                                ,MS,435,3.08233333
52106,FLYING J TRAVEL PLAZA #923 -TOWN PUMP,"I-90, EXIT 455",Billings                                ,MT,780,3.58066666
52107,PILOT #7983,"I-85,  EXIT 71",Salisbury,NC,46,3.499
52112,SROKAS SERVICE CENTER,SR-149,Fort Ann,NY,12,3.799
52112,SROKAS SERVICE CENTER,SR-149,Fort Ann,NY,12,3.899
52112,SROKAS SERVICE CENTER,SR-149,Fort Ann,NY,12,3.999
52128,Sudden Service #8087,I-40 EXIT 238,Lebanon,TN,460,3.199
52140,Sinclair,"I-82, EXIT 69",Sunnyside,WA,925,4.599
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.499
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.659
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.579
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.649
52143,One9 #319,"I-75, EXIT 328",Dalton,GA,285,3.01566666
52145,Pilot Travel Center #318,"I-465/I-74/US-52/US-40/SR-67, EXIT 4 & SR-37",Indianapolis,IN,375,3.899
52145,Pilot Travel Centers#318,"I-465/I-74/US-52/US-40/SR-67, EXIT 4 & SR-37",Indianapolis,IN,375,3.899
52146,FLYING J TRAVEL PLAZA #758,"I-25, EXIT 185 & SR-258",Casper,WY,790,3.999
52149,PILOT TRAVEL CENTERS #321,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.08566666
52150,PILOT TRAVEL CENTERS #311,"I-90, EXIT 27 & SR-97",Erie,PA,240,4.21566666
52152,PILOT TRAVEL CENTERS #308,"I-80 , EXIT 310",Laramie,WY,795,3.609
52153,PILOT TRAVEL CENTER #1412,"I-94 & RUSSELL RD, EXIT 1",Wadsworth,IL,444,3.769
52153,PILOT #1412,"I-94 & RUSSELL RD, EXIT 1",Wadsworth,IL,444,3.829
52153,PILOT #1412,"I-94 & RUSSELL RD, EXIT 1",Wadsworth,IL,444,3.769
52155,TA SOUTHINGTON TRAVEL CENTER,"I-84, EXIT 28 & US-65",Milldale,CT,100,5.199
52163,PILOT TRAVEL CENTER #67,"I-75, EXIT 296",Cartersville,GA,18,3.56566666
52163,PILOT TRAVEL CENTERS #67,"I-75, EXIT 296",Cartersville,GA,18,3.549
52212,FLYING J TRAVEL PLAZA #763,"I-80, EXIT 209",Rawlins,WY,795,3.749
52221,FLYING J TRAVEL PLAZA #726,"I-20, EXIT 472",Dallas,TX,630,3.18233333
52222,FLYING J TRAVEL PLAZA #735,"I-10, EXIT 873 & SR-62",Orange,TX,610,3.309
52230,ONE9 #294,"I-15 & I-84, EXIT 344 SR-39",Ogden                                   ,UT,835,3.32566666
52233,SPEEDWAY #2953,"US-80, EXIT 3",Yuma,AZ,900,3.46566666
52235,PETRO STOPPING CENTER #303,"I-80, EXIT 310",Laramie,WY,795,3.57566666
52236,CHEVRON,US-60,Globe,AZ,930,4.299
52239,PILOT TRAVEL CENTER #192,"I-75, EXIT 60",Tifton,GA,10,3.619
52239,PILOT TRAVEL CENTERS #192,"I-75, EXIT 60",Tifton,GA,10,3.599
52241,Rocket,"I-25/US-85/US-87, EXIT 161 & SR-105",Monument                                ,CO,803,3.195
52250,PILOT TRAVEL CENTERS #222,I-84 EXIT 1,Sturbridge,MA,215,4.159
52255,GREATER CHICAGO I 55,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,290,3.609
52255,GREATER CHICAGO I 55,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,290,3.319
52262,CIRCLE K #2721577,US-84 & SR-21,Monroeville,AL,715,3.434
52278,NEIGHBORS EXPRESS,US-25/SR-121/SR-23/SR-67,Millen                                  ,GA,135,3.38233333
52297,IGA EXPRESS SHELL #874,"I-65, EXIT 20",Bowling Green,KY,460,2.999
52299,415 TRUCK STOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.089
52302,LONGHORN TRUCK AND CAR PLAZA,"I-10, EXIT 4",Vinton                                  ,LA,690,3.274
52304,Fast Stop,"I-10, EXIT 182 & SR-22",Sorrento,LA,600,3.699
52307,CASEYS #3002,SR-60 & SR-30/SR-4,Saint James,MN,425,3.219
52313,CIRCLE K #2723445,"I-20, EXIT 5A & US-61/SR-27",Vicksburg,MS,760,2.959
52322,BOLLA MARKET,"I-95, EXIT 13",Elizabeth,NJ,115,3.099
52323,POWER,"I-78, EXIT 58 & SR-9/SR-1",Newark,NJ,115,4.299
52325,MIRABITO #69,"I-88, EXIT 15 & SR-23",Oneonta,NY,12,3.999
52326,MR FUEL #715,"I-70, EXIT 203",Foristell,MO,540,2.92566666
52334,KWIK TRIP #775,"I-90, EXIT 69 & SR-82",Mauston,WI,420,3.28733333
52335,SHELL,"I-295, EXIT 3",Disputanta,VA,180,3.029
52340,KWIK FILL #249,US-22,Duncansville,PA,14,4.07233333
52344,STAMART 1224,"I-94, EXIT 166",Bismarck,ND,273,3.61566666
52346,QUARLES #4436,"I-695, EXIT 41 & SR-151",Dundalk                                 ,MD,22,3.699
52348,SHELL,"I-75, EXIT47 & SR-85",Detroit,MI,325,3.699
52361,PAYLESS FUEL TRAVEL CENTER,"I-20, EXIT 470",Dallas,TX,630,2.98566666
52363,SPEEDWAY #2376,US-131 & SR-46,Cedar Springs,MI,456,3.899
52364,PILOT TRAVEL CENTERS #335,"I-20 & SR-137, EXIT 138",Rayville,LA,760,3.21233333
52365,MOORES SUPER STORE,US-43/US-278/SR-171,Hamilton,AL,615,3.799
52366,ALMA TRAVEL MART,"I-40, EXIT 13 & US-71",Alma,AR,645,3.33233333
52367,DOSWELL TRUCK STOP,"I-95, EXIT 98 & SR-30",Doswell,VA,180,2.899
52383,FLYING J TRAVEL PLAZA #601,"I-20/I-59, EXIT 104",Mc Calla,AL,615,3.17066666
52384,PILOT TRAVEL CENTERS #337,"I-95, EXIT 164 & US-52",Florence,SC,46,3.349
52385,Flying J Travel Plaza #696,"I-71, EXIT 131",Sunbury,OH,315,3.719
52387,MARATHON,"I-55, EXIT 265 & SR-4",Senatobia,MS,435,3.199
52388,FLYING J TRAVEL PLAZA #711,"I-85, EXIT 102",Blacksburg,SC,46,3.429
52393,CASEYS #3004,SR-15 & CR-52,Truman,MN,425,3.299
52400,PILOT TRAVEL CENTERS #324,"I-94/US-41, EXIT 329",Franksville,WI,444,3.889
52401,LOVES TRAVEL STOP #267,"I-40, EXIT 107 & SR-95",Morrilton,AR,695,3.36066666
52402,FLYING J TRAVEL PLAZA #665,"I-20, EXIT 3 & SR-79",Greenwood,LA,745,3.14566666
52403,FLYING J TRAVEL PLAZA #676,"I-10, EXIT 31",Gulfport,MS,733,3.14566666
52404,PETRO WELLS,"I-80, EXIT 352",Wells,NV,835,3.73233333
52405,FLYING J TRAVEL PLAZA #636,"I-80, EXIT 292",Davenport                               ,IA,270,3.87233333
52411,SAPP BROS TRAVEL CENTER,"I-215, EXIT 21",Salt Lake City,UT,835,3.399
52413,PILOT TRAVEL CENTERS #360,"I-75 & SR-613, EXIT 164",Findlay                                 ,OH,411,3.31566666
52414,Mobil dba ONE9 #1341,"I-5, EXIT 208",Arlington,WA,977,3.799
52421,SHEETZ #194,"I-80, EXIT 97",Falls Creek,PA,14,3.30733333
52422,KWIK TRIP #674,"I-94, EXIT 45 & US-12/SR-29",Menomonie,WI,295,3.499
52423,PILOT TRAVEL CENTER #908- TOWN PUMP,"I-15 & I-90, EXIT 122",Butte,MT,816,3.56566666
52426,J MART #322,"I-65, EXIT 322",Falkville,AL,615,3.199
52427,PILOT TRAVEL CENTERS #340,"I-80, EXIT 46",Fernley,NV,966,3.91566666
52428,PILOT TRAVEL CENTERS #338,"I-26, EXIT 115 & US-321",West Columbia,SC,135,3.499
52430,CHEVRON FOOD MART,"I-75, EXIT 350 & SR-2",Ringgold,GA,285,2.859
52431,WOODBINE TRAVEL CENTER,"I-95, EXIT 14",Woodbine,GA,75,3.03233333
52435,CM WINNERS CHOICE,"I-10 & SR-108, EXIT 23",Sulphur,LA,690,3.299
52438,NEW MADRID,"I-55, EXIT 52/SR-P",New Madrid,MO,275,3.269
52439,CIRCLE K #2723395,US-11,Hattiesburg,MS,620,3.199
52441,PILOT #6990,"I-95, EXIT 106",Kenly,NC,205,3.709
52450,PILOT #1290,"I-35, EXIT 410 & US-77",Red Oak,TX,630,3.299
52452,PLAINVIEW TRAVEL PLAZA,"US-41, EXIT 113 & SR-26",Oshkosh,WI,444,3.199
52454,PILOT TRAVEL CENTERS #6,"I-70, EXIT 178 & SR-209",Cambridge,OH,315,3.509
52455,LOVES TRAVEL STOP #266,"I-35, EXIT 32",Ardmore,OK,253,3.649
52456,PILOT TRAVEL CENTERS #317,"I-44, EXIT 4 (ST 435)",Joplin,MO,277,3.41233333
52458,PILOT TRAVEL CENTERS #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.239
52458,PILOT TRAVEL CENTER #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.237
52461,FLORENCE VALERO,US-130,Burlington                              ,NJ,160,3.13566666
52463,PILOT TRAVEL CENTERS #341,"I-15, EXIT 48",North Las Vegas,NV,910,3.69566666
52464,7-ELEVEN #40118,ST 220 & I-180,Muncy,PA,138,4.359
52465,FLYING J TRAVEL PLAZA #605,"I-40, EXIT 84",Russellville,AR,695,3.369
52466,FLYING J TRAVEL PLAZA #784,"I-95, EXIT 100 & SR-272",North East,MD,22,4.199
52467,FLYING J TRAVEL PLAZA #712,"I-20, EXIT 70",Columbia,SC,135,3.43233333
52468,FLYING J TRAVEL PLAZA #703,"I-40, EXIT 140",Oklahoma City,OK,483,3.309
52469,LOVES TRAVEL STOPS #269,US-287/US-82/SR-79 & US-281,Wichita Falls,TX,770,3.149
52469,LOVES TRAVEL STOP #269,US-287/US-82/SR-79 & US-281,Wichita Falls,TX,770,3.123
52470,QUIKTRIP #562,"I-80, EXIT 136",Des Moines,IA,320,3.04733333
52471,FLYING J TRAVEL PLAZA #695,"I-75, EXIT 135",Beaverdam,OH,411,3.33066666
52472,FLYING J TRAVEL PLAZA #708,"I-81, EXIT 52",Carlisle,PA,70,4.109
52473,FLYING J TRAVEL PLAZA #743,"I-15, EXIT 222",Nephi,UT,835,3.71566666
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.959
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.999
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.979
52477,PETRO FARGO #361,"I-94, EXIT 348",Fargo,ND,341,3.499
52478,LOVES TRAVEL STOP #418,"I-64, EXIT 172",Grayson,KY,255,3.75566666
52479,PETRO CARNESVILLE #377,"I-85, EXIT 160",Carnesville,GA,16,3.154
52480,LOVES TRAVEL STOP #268,US6-9 & US-75,Atoka,OK,253,3.489
52482,KING TRAVEL PLAZA,"I-95, EXIT 6",Kingsland,GA,75,3.109
52483,FLYING J TRAVEL PLAZA #659,"I-70, EXIT 253",Salina,KS,523,3.77233333
52484,KWIK STAR #303,"I-80, EXIT 201 & US-21",Brooklyn,IA,380,3.129
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.45750874
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.42178332
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.39469036
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.36857692
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.45114834
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.48592833
52510,Valero,SR-9,Maysville                               ,KY,312,3.599
52511,JOES JUNCTION #9,"I-65, RAYMOND EXIT",Indianapolis,IN,375,3.459
52512,LOVES TRAVEL STOPS #270,"I-20, EXIT 349",Ranger,TX,575,3.189
52512,LOVES TRAVEL STOP #270,"I-20, EXIT 349",Ranger,TX,575,3.213
52513,FLYING J TRAVEL PLAZA #678,"I-20 & I-55, EXIT 47",Pearl,MS,760,3.149
52514,FLYING J TRAVEL PLAZA #671,"I-55, EXIT 58",Matthews,MO,275,3.239
52516,FLYING J TRAVEL PLAZA #612,"I-40, EXIT 255",Winslow,AZ,930,3.624
52517,STRIPES 7FLEET #42562,US-84 & US-385,Littlefield,TX,700,3.199
52520,DANDY MINI MART #19,"ROUTE 17, EXIT 59-A",Sayre,PA,190,3.99233333
52527,PETRO STOPPING CENTER #323,"I-75, EXIT 368",Reddick,FL,225,3.35233333
52528,QUIKTRIP #150,"I-70, EXIT 28",Oak Grove,MO,400,2.959
52529,BIG SKY TRUCK STOP,"I-15, EXIT 56 N",Dillon,MT,786,3.689
52531,FLYING J FUEL STOP #768,"I-435, EXIT 57",Kansas City,MO,400,3.38233333
52534,LEES FOOD MART #1122,"I-75, EXIT 122 & SR-61",Clinton,TN,405,2.969
52535,PWI #115,"I-45, EXIT 178",Buffalo,TX,765,2.899
52537,TA Express Osseo #431,"I-94, EXIT 88",Osseo,WI,448,3.469
52539,PILOT TRAVEL CENTERS #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599
52539,PILOT TRAVEL CENTER #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.499
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.319
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.399
52542,FLYING J TRAVEL PLAZA #624,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.599
52546,CIRCLE K #2723910,US-84 & US-27,Bainbridge,GA,20,3.599
52548,Henderson Fuel Mart,"I-80, EXIT 342",Henderson                               ,NE,350,2.899
52549,SPEEDWAY #3328,"I-77, EXIT 159 A",Cleveland,OH,305,3.799
52550,PILOT TRAVEL CENTERS #404,"I-24, EXIT 81 SE",Murfreesboro,TN,460,3.47233333
52551,PILOT TRAVEL CENTERS #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599
52551,PILOT TRAVEL CENTER #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599
52552,FLYING J TRAVEL PLAZA #672,"I-49/US-71, EXIT167 & CR-J",Peculiar,MO,400,3.42233333
52553,FLYING J TRAVEL PLAZA #689,"I-40, EXIT 153",Albuquerque,NM,580,3.549
52557,SPRINT MART #40,US-72 & SR-247,Tuscumbia,AL,615,3.189
52558,LOVES TRAVEL STOP #271,"I-40, EXIT 37 & US-219",Ozark,AR,695,3.39233333
52562,MOBIL,"I-87, EXIT 36                 ",Plattsburgh                             ,NY,39,3.799
52563,FLYING J TRAVEL PLAZA #631,"I-75, EXIT 2",Lake Park,GA,20,3.32233333
52564,FLYING J TRAVEL PLAZA #669,"I-44, EXIT 11A & US-71/SR-249 & SR-FF",Joplin,MO,277,3.41233333
52565,PILOT TRAVEL CENTERS #377,"I-35, EXIT 13",Laredo,TX,693,3.599
52566,YUMM,"I-35, EXIT 8",Laredo,TX,598,2.87566666
52575,PILOT TRAVEL CENTERS #775,"I-15, EXIT 4",Saint George,UT,910,3.67566666
52577,PILOT TRAVEL CENTER #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,319,3.659
52577,PILOT TRAVEL CENTERS #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,319,3.659
52580,LOVES TRAVEL STOP #405,"I-95, EXIT 29",Brunswick,GA,75,3.321
52580,LOVES TRAVEL STOPS #405,"I-95, EXIT 29",Brunswick,GA,75,3.389
52581,TA WILLCOX TRAVEL CENTER,"I-10, EXIT 340",Willcox,AZ,980,3.28233333
52582,JRs Oasis,SR-50,Yankton,SD,572,3.149
52585,SUPERPUMPER #22,"I-94, EXIT 42",Belfield,ND,807,3.529
52587,PILOT TRAVEL CENTERS #380,"I-81, EXIT 25 & I-90, EXIT 36",Liverpool,NY,220,4.159
52588,STRIPES #42564,US-87,Lubbock,TX,700,3.199
52590,FLYING J TRAVEL PLAZA #661,"I-65, EXIT 2 & US-31W",Franklin,KY,415,3.169
52591,FLYING J TRAVEL PLAZA #749,"I-95, EXIT 104",Ruther Glen,VA,180,3.619
52594,PILOT TRAVEL CENTERS #348,"I-70, EXIT 32B",Bentleyville,PA,165,4.109
52595,7-ELEVEN #40281,"I-476,  EXIT 35/95",Jim Thorpe,PA,90,3.589
52597,7-ELEVEN #40278,"I-81, EXIT 44 & I-76",Plainfield,PA,70,3.96733333
52598,7-ELEVEN #40283,"I-76, EXIT 19/247",Middletown,PA,70,3.97066666
52599,7-ELEVEN #40285,"I-76, EXIT 21/286",Bowmansville,PA,208,3.97066666
52601,LOVES TRAVEL STOP #236,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.22066666
52602,7-ELEVEN #40277,"I-76, EXIT 16/226",Newburg,PA,70,4.299
52603,CASEYS #3364,US-281 & SR-200,Carrington,ND,341,3.439
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.559
52605,PILOT TRAVEL CENTERS #39,"I-57, EXIT 335",Monee,IL,290,3.459
52605,PILOT TRAVEL CENTERS #39,"I-57, EXIT 335",Monee,IL,290,3.399
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.399
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.439
52607,PILOT TRAVEL CENTERS #409,"I-40, EXIT 172",Dickson                                 ,TN,460,3.19233333
52608,PILOT #7971,"I-40, EXIT 133",Conover,NC,46,3.699
52610,TA HARBORCREEK TRAVEL CENTER,"I-90, EXIT 35",Erie,PA,240,4.199
52611,STRIPES #40530,SR-239,Del Rio,TX,740,3.229
52612,STRIPES 7FLEET #42568,US-60 & CR-G,Hereford,TX,700,3.35066666
52615,PILOT TRAVEL CENTERS #4,"I-90, EXIT 151",Avon,OH,305,3.879
52616,PILOT TRAVEL CENTER #28,I-69 EXIT 234,Daleville,IN,457,3.649
52616,PILOT TRAVEL CENTERS #28,I-69 EXIT 234,Daleville,IN,457,3.519
52618,PILOT TRAVEL CENTERS #63,"I-85, EXIT 35",Piedmont,SC,30,3.22233333
52620,GOODLAND 24/7 STORE,"I-70, EXIT 19",Goodland,KS,525,3.08733333
52621,CORNER MARKET #111,"I-70, EXIT 27",Goodland,KS,525,3.059
52622,STRIPES 7FLEET #42567,I-20,Stanton,TX,700,3.01566666
52623,TA WILLINGTON TRAVEL CENTER,"I-84, EXIT 71",Willington,CT,100,5.199
52624,PILOT TRAVEL CENTERS #390,"I-84, EXIT 188 & US-395",Stanfield,OR,982,3.469
52625,FLYING J TRAVEL PLAZA #673,"I-44, EXIT 226 & SR-85",Sullivan                                ,MO,540,3.324
52626,FLYING J TRAVEL PLAZA #627,"I-95/SR-405, EXIT 29 & US-82/US-17/SR-25/SR-520",Brunswick,GA,75,3.39566666
52628,One9 Pride #1215,"I-10, EXIT 45",Salome,AZ,930,3.379
52628,Pride Travel Center dba One9 #1215,"I-10, EXIT 45",Salome,AZ,930,3.359
52629,LOVES TRAVEL STOPS #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889
52629,LOVES TRAVEL STOP #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.829
52629,LOVES TRAVEL STOP #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.949
52629,LOVES TRAVEL STOP #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889
52630,PILOT TRAVEL CENTERS #386,"I-5, EXIT 263",Salem,OR,935,3.859
52632,LOVES TRAVEL STOP #451,"I-65, EXIT 95 & CR-500",Whiteland,IN,375,3.949
52633,PILOT TRAVEL CENTERS #57,"I-40 & I-85, EXIT 152",Mebane,NC,65,3.959
52634,PETRO STOPPING CENTER #362,"I-80, EXIT 353",York,NE,330,3.299
52635,E EXPRESS at MLK,"I-40 & I-35, EXIT 127",Oklahoma City,OK,483,2.889
52636,LOVES TRAVEL STOP #414,"I-64, EXIT 25B & US-41",Haubstadt,IN,340,3.949
52638,STRIPES 7FLEET #42555,"I-20, EXIT 80 & SR-18",Monahans,TX,710,2.929
52640,SPEEDWAY #8316,US-30 & US-41,Dyer,IN,290,3.649
52641,PILOT TRAVEL CENTERS #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.37233333
52641,PILOT TRAVEL CENTER #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.419
52642,One9 #61,"I-26, EXIT 52 & SR-56",Clinton,SC,30,3.099
52643,Minit Mart #3,HIGHWAY 277 & FM 1589,Eagle Pass,TX,693,3.199
52644,ONE9 #058,"I-95, EXIT 180 & SR-48",Pleasant Hill                           ,NC,205,3.399
52646,FLYING J TRAVEL PLAZA #619,"I-70, EXIT 285",Aurora,CO,800,3.39233333
52647,FLYING J TRAVEL PLAZA #699,"I-70, EXIT 122",Millersport,OH,315,3.44566666
52648,Stripes #42566,US-67 & SR-158,Ballinger,TX,612,3.05566666
52649,FLYING J TRAVEL PLAZA #623,"I-10, EXIT 192 & US-90",Midway,FL,20,3.799
52651,TA NEW BRAUNFELS TRAVEL CENTER,"I-35, EXIT 193",New Braunfels,TX,740,3.449
52652,PILOT TRAVEL CENTERS #47,"I-275, EXIT 129",Georgetown,KY,410,3.20566666
52656,TRAVELING TIGER CENTER,"I-10, EXIT 87",Sierra Blanca,TX,640,3.15566666
52658,LOVES TRAVEL STOP #274,"I-40, EXIT 221 & SR-27",Okemah,OK,560,3.35566666
52659,LOVES TRAVEL STOP #276,"I-10, EXIT 20",Lordsburg,NM,640,3.45733333
52661,LOVES TRAVEL STOP #281,"I-35 WEST, EXIT 40",Fort Worth,TX,630,3.18733333
52663,EXXON,"I-20/I-59, EXIT 17 & SR-28",Livingston,AL,705,2.979
52664,PETRO STOPPING CENTER #378,I-81 EXIT 178B,Pittston,PA,200,4.16566666
52667,EXPRESS LANE TRAVEL CENTER,"I-20, EXIT 100 & US-80",Lawrence,MS,705,3.299
52669,COLUMBIA TRUCK STOP,US-46,Columbia,NJ,115,3.079
52674,FLYING J TRAVEL PLAZA #738,"I-20/FM707, EXIT 277",Tye,TX,575,3.124
52675,PILOT TRAVEL CENTER #907- TOWN PUMP,"I-94, EXIT 138",Miles City                              ,MT,780,3.499
52676,PILOT TRAVEL CENTERS #336,"I-80, EXIT 97 & US-219",Du Bois,PA,14,4.034
52678,STRIPES 7FLEET #42433,US-277,Bronte,TX,739,3.474
52679,LOVES TRAVEL STOP #404,"I-295, EXIT 56 & I-95, EXIT 7",Bordentown,NJ,150,3.979
52680,PILOT TRAVEL CENTER #91,"I-95, EXIT 329",Saint Johns,FL,75,3.424
52680,PILOT TRAVEL CENTERS #91,"I-95, EXIT 329",Saint Johns,FL,75,3.499
52683,PILOT TRAVEL CENTER #145,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,416,3.463
52683,PILOT TRAVEL CENTERS #145,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,416,3.459
52684,KWIK STAR #348,US-30/US-67,Clinton,IA,270,3.624
52685,LOVES TRAVEL STOP #275,"I-40/US-63, EXIT 233 & SR-261",Palestine,AR,435,3.31566666
52686,LOVES TRAVEL STOP #278,"I-40, EXIT 277",Joseph City,AZ,930,3.60733333
52687,LOVES TRAVEL STOP #286,"I-10, EXIT 17",Quartzsite,AZ,930,3.949
52690,LOVES TRAVEL STOP #415,"I-95 & OKEECHOBEE RD, EXIT 129",Fort Pierce,FL,95,3.50566666
